,name,review,latitude,longitude,address,rating,review_count,price,postal_code
1942,Tim Ho Wan,good affordable dim sum place come tea time lunch dinner get wide selection dishes,1.291329,103.855213,"['1 Raffles Link', '#B1-63/63A', 'Singapore 039393', 'Singapore']",4.5,31.0,$,39393
1943,Tim Ho Wan,went tim ho wan dim sum lunch ordered bunch dishes highlights prawn dumplings pretty good pork siewmai,1.291329,103.855213,"['1 Raffles Link', '#B1-63/63A', 'Singapore 039393', 'Singapore']",4.5,31.0,$,39393
1944,Tim Ho Wan,first time trying tim ho wan sydney three years ago fell love instantaneously usa super excited see many thw,1.291329,103.855213,"['1 Raffles Link', '#B1-63/63A', 'Singapore 039393', 'Singapore']",4.5,31.0,$,39393
1945,Tim Ho Wan,good affordable dim sum place come tea time lunch dinner get wide selection dishes,1.291329,103.855213,"['1 Raffles Link', '#B1-63/63A', 'Singapore 039393', 'Singapore']",4.5,31.0,$,39393
1946,Tim Ho Wan,went tim ho wan dim sum lunch ordered bunch dishes highlights prawn dumplings pretty good pork siewmai,1.291329,103.855213,"['1 Raffles Link', '#B1-63/63A', 'Singapore 039393', 'Singapore']",4.5,31.0,$,39393
1947,Tim Ho Wan,first time trying tim ho wan sydney three years ago fell love instantaneously usa super excited see many thw,1.291329,103.855213,"['1 Raffles Link', '#B1-63/63A', 'Singapore 039393', 'Singapore']",4.5,31.0,$,39393
1948,Tim Ho Wan,good affordable dim sum place come tea time lunch dinner get wide selection dishes,1.291329,103.855213,"['1 Raffles Link', '#B1-63/63A', 'Singapore 039393', 'Singapore']",4.5,31.0,$,39393
1949,Tim Ho Wan,went tim ho wan dim sum lunch ordered bunch dishes highlights prawn dumplings pretty good pork siewmai,1.291329,103.855213,"['1 Raffles Link', '#B1-63/63A', 'Singapore 039393', 'Singapore']",4.5,31.0,$,39393
1950,Tolido's Espresso Nook,,1.30453486052728,103.861071132123,"['462 Crawford Ln', '#01-63', 'Singapore 190462', 'Singapore']",4.5,66.0,$$,190462
1951,Tomo Izakaya,saw picture grilled squid online couldnt resist trying recent trip singapore squid tender delicious,1.289469,103.856288,"['8 Raffles Ave', '#01-09', 'Singapore 039802', 'Singapore']",3.5,10.0,$$,39802
1952,Tomo Izakaya,ate convenience ordered tonkatsu bento comes unlimited rice miso soup salmon sashimi along japanese starters,1.289469,103.856288,"['8 Raffles Ave', '#01-09', 'Singapore 039802', 'Singapore']",3.5,10.0,$$,39802
1953,Tomo Izakaya,stars giving compensate overratings reviewscontrary reviews beg differ regards,1.289469,103.856288,"['8 Raffles Ave', '#01-09', 'Singapore 039802', 'Singapore']",3.5,10.0,$$,39802
1954,Tonkotsu King Four Seasons,great find mood ramen simple menu options tonkatsu broth made creativelythere broth,1.30094340645873,103.855325,"['158 Rochor Rd', 'Bugis Village', 'Singapore 188433', 'Singapore']",3.5,16.0,$$,188433
1955,Tonkotsu King Four Seasons,restaurant colorful decorated bright colored paintings decorated walls interesting tatami mats chairs,1.30094340645873,103.855325,"['158 Rochor Rd', 'Bugis Village', 'Singapore 188433', 'Singapore']",3.5,16.0,$$,188433
1956,Tonkotsu King Four Seasons,disappointed food ordering sheet level customisation ramen whether want add seaweed eggs,1.30094340645873,103.855325,"['158 Rochor Rd', 'Bugis Village', 'Singapore 188433', 'Singapore']",3.5,16.0,$$,188433
1957,Trattoria Gallo D'oro,review dinner friend trattoria gallo dorothis little restaurant tucked away back corner smaller building,1.28880336939099,103.842335271164,"['Central Mall', '7 Magazine Road', '#01-03', 'Singapore 059572', 'Singapore']",2.5,4.0,$$,59572
1958,Trattoria Gallo D'oro,came couple friends lunch course lunch set ambiance place pretty homey quiet quite,1.28880336939099,103.842335271164,"['Central Mall', '7 Magazine Road', '#01-03', 'Singapore 059572', 'Singapore']",2.5,4.0,$$,59572
1959,Trattoria Gallo D'oro,twice pasta another pizza theyre pretty open dietary restrictions small special requests,1.28880336939099,103.842335271164,"['Central Mall', '7 Magazine Road', '#01-03', 'Singapore 059572', 'Singapore']",2.5,4.0,$$,59572
1960,Truffle Gourmet,must reason even offer free drinks wednesdays restaurant half emptyyes white truffle affordable serve,1.2821362,103.8459818,"['49 Club Street', 'Singapore 069426', 'Singapore']",3.0,3.0,$$$,69426
1961,Truffle Gourmet,truffles simplest ingredient make anything taste good like foods unfair advantage dishes like athletes using,1.2821362,103.8459818,"['49 Club Street', 'Singapore 069426', 'Singapore']",3.0,3.0,$$$,69426
1962,Truffle Gourmet,truffle gourmet beautiful space good ambiance friendly attentive service regular menu consisting smaller bites,1.2821362,103.8459818,"['49 Club Street', 'Singapore 069426', 'Singapore']",3.0,3.0,$$$,69426
1963,Umi Sushi,umi sushi small sushi bar buy sushi per type mixed plate different kinds sushi took small plate pieces,1.28433,103.8510284,"['1 Raffles Place', 'B1-24/25', 'Singapore 048616', 'Singapore']",3.0,2.0,$,48616
1964,Umi Sushi,ok sushi craving dont want spend much want quick actually counters side side sushi display,1.28433,103.8510284,"['1 Raffles Place', 'B1-24/25', 'Singapore 048616', 'Singapore']",3.0,2.0,$,48616
1965,Urban Bites Mediterranean Cuisine,probably best mediterranean restaurant ive singapore great hummus chicken kebab fish die,1.280315,103.8475221,"['161 Telok Ayer St', 'Singapore 068615', 'Singapore']",3.5,11.0,$$,68615
1966,Urban Bites Mediterranean Cuisine,food hummus smooth creamy definitely best ive singapore far salad vine leaves also delicious tasted,1.280315,103.8475221,"['161 Telok Ayer St', 'Singapore 068615', 'Singapore']",3.5,11.0,$$,68615
1967,Urban Bites Mediterranean Cuisine,quality hummus good portion two three people moutabal baba ghanouj cold mezza hummus good hard taste grilled,1.280315,103.8475221,"['161 Telok Ayer St', 'Singapore 068615', 'Singapore']",3.5,11.0,$$,68615
1968,Va Va Voom Cafe,im big fan vietnamese cuisine lived northern vietnam picky trying vietnamese food elsewhere va va voom,1.2959501,103.8548279,"['36 Seah Street', 'Singapore 188392', 'Singapore']",4.0,2.0,$,188392
1969,Va Va Voom Cafe,coming past years love good ambiance staff friendly food good cheap portions huge like seriously,1.2959501,103.8548279,"['36 Seah Street', 'Singapore 188392', 'Singapore']",4.0,2.0,$,188392
1970,Victor's Kitchen,great find reminiscent hong kongs cha chan tang find first location sunshine plaza full always least,1.300404,103.850956,"['91 Bencoolen St', '#01-49', 'Singapore 189652', 'Singapore']",3.5,23.0,$,189652
1971,Victor's Kitchen,interesting place eat located sunshine city plaza owners friendly speak mainly cantonese able,1.300404,103.850956,"['91 Bencoolen St', '#01-49', 'Singapore 189652', 'Singapore']",3.5,23.0,$,189652
1972,Victor's Kitchen,location inside sunshine plaza closer entrance bencoolencame mainly salted egg lava buns tasted like custard buns,1.300404,103.850956,"['91 Bencoolen St', '#01-49', 'Singapore 189652', 'Singapore']",3.5,23.0,$,189652
1973,Viet Pho,service star waitress busy cellphonefood star sosotempted give star overall rate dinner service,1.28738115843696,103.848854005337,"['18 Circular Road', 'Singapore 049374', 'Singapore']",3.5,4.0,$,49374
1974,Viet Pho,came going gym restaurant heart financial district pho tastes good suggested get combo lady,1.28738115843696,103.848854005337,"['18 Circular Road', 'Singapore 049374', 'Singapore']",3.5,4.0,$,49374
1975,Viet Pho,super happy quality price service ive times months continue gorecommend combo extra,1.28738115843696,103.848854005337,"['18 Circular Road', 'Singapore 049374', 'Singapore']",3.5,4.0,$,49374
1976,Wah Kee Big Prawn Noodle,wandering around esplanade looking restaurant dinner happened upon place overall okay experiencethe food,1.28966381428287,103.85617357767,"['8 Raffles Ave', '#01-13C', 'Singapore 038983', 'Singapore']",3.5,5.0,$$,38983
1977,Wah Kee Big Prawn Noodle,saw picture wah kee big prawn noodle bowl knew wanted try last night singapore ventured esplanade theaters,1.28966381428287,103.85617357767,"['8 Raffles Ave', '#01-13C', 'Singapore 038983', 'Singapore']",3.5,5.0,$$,38983
1978,Wah Kee Big Prawn Noodle,famous wah kee big prawn noodles opened upscale restaurant esplanade son mr kevin lau try see,1.28966381428287,103.85617357767,"['8 Raffles Ave', '#01-13C', 'Singapore 038983', 'Singapore']",3.5,5.0,$$,38983
1979,Wah Lok Cantonese Restaurant,prominent cantonese restaurant town area kid used visit wah lok every family celebration occasions including dim sums however recent,1.29607890349375,103.85253583566,"['76 Bras Basah Rd', 'Level 2', 'Singapore 189558', 'Singapore']",4.0,17.0,$$$,189558
1980,Wah Lok Cantonese Restaurant,overall pretty good dim sum stars similar imperial treasure although think still prefer latter nice change,1.29607890349375,103.85253583566,"['76 Bras Basah Rd', 'Level 2', 'Singapore 189558', 'Singapore']",4.0,17.0,$$$,189558
1981,Wah Lok Cantonese Restaurant,check msg intoxication fix got sure please report still good ever fav yam fritter,1.29607890349375,103.85253583566,"['76 Bras Basah Rd', 'Level 2', 'Singapore 189558', 'Singapore']",4.0,17.0,$$$,189558
1982,Wah Lok Cantonese Restaurant,prominent cantonese restaurant town area kid used visit wah lok every family celebration occasions including dim sums however recent,1.29607890349375,103.85253583566,"['76 Bras Basah Rd', 'Level 2', 'Singapore 189558', 'Singapore']",4.0,17.0,$$$,189558
1983,Wah Lok Cantonese Restaurant,overall pretty good dim sum stars similar imperial treasure although think still prefer latter nice change,1.29607890349375,103.85253583566,"['76 Bras Basah Rd', 'Level 2', 'Singapore 189558', 'Singapore']",4.0,17.0,$$$,189558
1984,Wah Lok Cantonese Restaurant,check msg intoxication fix got sure please report still good ever fav yam fritter,1.29607890349375,103.85253583566,"['76 Bras Basah Rd', 'Level 2', 'Singapore 189558', 'Singapore']",4.0,17.0,$$$,189558
1985,Wang Dae Bak Korean BBQ,seriously sorry guys count food quality especially taste place dud aint korean food let alone authentic,1.2814699,103.8471832,"['98 Amoy St', 'Singapore 069918', 'Singapore']",4.0,10.0,$,69918
1986,Wang Dae Bak Korean BBQ,omg must go singapore delicious tender meat worth price sure set choices meat plus mushrooms tried,1.2814699,103.8471832,"['98 Amoy St', 'Singapore 069918', 'Singapore']",4.0,10.0,$,69918
1987,Wang Dae Bak Korean BBQ,authentic korean bbq charcoal grill dont get gasoline smell usually gets pretty crowded ac doesnt work spots,1.2814699,103.8471832,"['98 Amoy St', 'Singapore 069918', 'Singapore']",4.0,10.0,$,69918
1988,Wanton Seng's Noodle Bar,,1.28014,103.8468704,"['52 Amoy St', 'Singapore 069878', 'Singapore']",4.0,11.0,$,69878
1989,Wee Nam Kee Hainanese Chicken Rice,fragrant rice awesome chicken good like wow wouldnt say head shoulders better stuff get back home,1.2909336,103.8573824,"['6 Raffles Blvd', '#04-102B', 'Singapore 039594', 'Singapore']",3.5,15.0,$$,39594
1990,Wee Nam Kee Hainanese Chicken Rice,chicken rice comfort food singaporean always try eat chicken rice every visit country learned years every,1.2909336,103.8573824,"['6 Raffles Blvd', '#04-102B', 'Singapore 039594', 'Singapore']",3.5,15.0,$$,39594
1991,Wee Nam Kee Hainanese Chicken Rice,come allllll way singapore stop somewhere famed hainanese chicken rice sort world traveler food,1.2909336,103.8573824,"['6 Raffles Blvd', '#04-102B', 'Singapore 039594', 'Singapore']",3.5,15.0,$$,39594
1992,Wheat Baumkuchen,seemed like menu limited weekends menu boards indicated available weekdays hungry gym wanted,1.28433,103.8510284,"['1 Raffles Place', '#B1-15', 'Singapore 048616', 'Singapore']",3.0,7.0,$,48616
1993,Wheat Baumkuchen,wheat baumkuchen wb fast becoming favorite post workout fuel simply convenient food consistently good price reasonable,1.28433,103.8510284,"['1 Raffles Place', '#B1-15', 'Singapore 048616', 'Singapore']",3.0,7.0,$,48616
1994,Wheat Baumkuchen,hmm missing something somehow least experience dined tried bull run salmon neither,1.28433,103.8510284,"['1 Raffles Place', '#B1-15', 'Singapore 048616', 'Singapore']",3.0,7.0,$,48616
1995,Wing Seong Fatty's,friend grew singapore recommended place authentic singaporean food came early dinner got spicy chili crab,1.30219792015325,103.852494098246,"['175 Bencoolen St', '#01-31, Burlington Square', 'Singapore 189649', 'Singapore']",4.0,15.0,$$,189649
1996,Wing Seong Fatty's,surrounded lots places super cheap eats wing seong fattys easy overlook came whim left stuffed satisfied,1.30219792015325,103.852494098246,"['175 Bencoolen St', '#01-31, Burlington Square', 'Singapore 189649', 'Singapore']",4.0,15.0,$$,189649
1997,Wing Seong Fatty's,dinner couple friends last night would recommend place want proper chinese fried rice logan jelly nice,1.30219792015325,103.852494098246,"['175 Bencoolen St', '#01-31, Burlington Square', 'Singapore 189649', 'Singapore']",4.0,15.0,$$,189649
1998,Wing Seong Fatty's,friend grew singapore recommended place authentic singaporean food came early dinner got spicy chili crab,1.30219792015325,103.852494098246,"['175 Bencoolen St', '#01-31, Burlington Square', 'Singapore 189649', 'Singapore']",4.0,15.0,$$,189649
1999,Wing Seong Fatty's,surrounded lots places super cheap eats wing seong fattys easy overlook came whim left stuffed satisfied,1.30219792015325,103.852494098246,"['175 Bencoolen St', '#01-31, Burlington Square', 'Singapore 189649', 'Singapore']",4.0,15.0,$$,189649
2000,Wing Seong Fatty's,dinner couple friends last night would recommend place want proper chinese fried rice logan jelly nice,1.30219792015325,103.852494098246,"['175 Bencoolen St', '#01-31, Burlington Square', 'Singapore 189649', 'Singapore']",4.0,15.0,$$,189649
2001,Wing Seong Fatty's,friend grew singapore recommended place authentic singaporean food came early dinner got spicy chili crab,1.30219792015325,103.852494098246,"['175 Bencoolen St', '#01-31, Burlington Square', 'Singapore 189649', 'Singapore']",4.0,15.0,$$,189649
2002,Wing Seong Fatty's,surrounded lots places super cheap eats wing seong fattys easy overlook came whim left stuffed satisfied,1.30219792015325,103.852494098246,"['175 Bencoolen St', '#01-31, Burlington Square', 'Singapore 189649', 'Singapore']",4.0,15.0,$$,189649
2003,Wing Seong Fatty's,dinner couple friends last night would recommend place want proper chinese fried rice logan jelly nice,1.30219792015325,103.852494098246,"['175 Bencoolen St', '#01-31, Burlington Square', 'Singapore 189649', 'Singapore']",4.0,15.0,$$,189649
2004,Wing Seong Fatty's,friend grew singapore recommended place authentic singaporean food came early dinner got spicy chili crab,1.30219792015325,103.852494098246,"['175 Bencoolen St', '#01-31, Burlington Square', 'Singapore 189649', 'Singapore']",4.0,15.0,$$,189649
2005,Wing Seong Fatty's,surrounded lots places super cheap eats wing seong fattys easy overlook came whim left stuffed satisfied,1.30219792015325,103.852494098246,"['175 Bencoolen St', '#01-31, Burlington Square', 'Singapore 189649', 'Singapore']",4.0,15.0,$$,189649
2006,Wing Seong Fatty's,dinner couple friends last night would recommend place want proper chinese fried rice logan jelly nice,1.30219792015325,103.852494098246,"['175 Bencoolen St', '#01-31, Burlington Square', 'Singapore 189649', 'Singapore']",4.0,15.0,$$,189649
2007,Wing Seong Fatty's,friend grew singapore recommended place authentic singaporean food came early dinner got spicy chili crab,1.30219792015325,103.852494098246,"['175 Bencoolen St', '#01-31, Burlington Square', 'Singapore 189649', 'Singapore']",4.0,15.0,$$,189649
2008,Wing Seong Fatty's,surrounded lots places super cheap eats wing seong fattys easy overlook came whim left stuffed satisfied,1.30219792015325,103.852494098246,"['175 Bencoolen St', '#01-31, Burlington Square', 'Singapore 189649', 'Singapore']",4.0,15.0,$$,189649
2009,Wing Seong Fatty's,dinner couple friends last night would recommend place want proper chinese fried rice logan jelly nice,1.30219792015325,103.852494098246,"['175 Bencoolen St', '#01-31, Burlington Square', 'Singapore 189649', 'Singapore']",4.0,15.0,$$,189649
2010,Wing Seong Fatty's,friend grew singapore recommended place authentic singaporean food came early dinner got spicy chili crab,1.30219792015325,103.852494098246,"['175 Bencoolen St', '#01-31, Burlington Square', 'Singapore 189649', 'Singapore']",4.0,15.0,$$,189649
